MD,AT10,AT20,AT30,AT60,AT90,BFV,BS,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CMFF,CMRP_3MS,DSOZ,DTCO,DTSM,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,FACIES,GR,GTEM,HCAL,KSDR,KTIM,MPERMC,PEFZ,PHIE,PR,RACHM,RACLM,RHOZ,RMFA,RPCHM,RPCLM,RWA,SP,SSVE,SVEL,SW,T2_DIST[0],T2_DIST[1],T2_DIST[2],T2_DIST[3],T2_DIST[4],T2_DIST[5],T2_DIST[6],T2_DIST[7],T2_DIST[8],T2_DIST[9],T2_DIST[10],T2_DIST[11],T2_DIST[12],T2_DIST[13],T2_DIST[14],T2_DIST[15],T2_DIST[16],T2_DIST[17],T2_DIST[18],T2_DIST[19],T2_DIST[20],T2_DIST[21],T2_DIST[22],T2_DIST[23],T2_DIST[24],T2_DIST[25],T2_DIST[26],T2_DIST[27],T2_DIST[28],T2_DIST[29],T2LM,TCMR,TENS,TNPH,TVD,TVDSS,UZ,VCL,VPVS,WANH,WCAR,WCLA,WCOA,WEVA,WPYR,WQFM,WSID,DENSITY_MUDLOG,TCMR_FILT,DTCO_FILT,GR_FILT,TNPH_FILT,RHOZ_FILT,UZ_FILT,PEFZ_FILT,TCMR_FILT_DPK,DTCO_FILT_DPK,GR_FILT_DPK,TNPH_FILT_DPK,RHOZ_FILT_DPK,UZ_FILT_DPK,PEFZ_FILT_DPK,ANHYDRITE,BIOTITE,CALCITE,DOLOMITE,HALITE,K-FELDSPAR,MUSCOVITE,OIL,QUARTZ,WATER,FACIES_EXT,FACIES_XGB,FACIES_SVM,FACIES_KM,FACIES_SC,FACIES_HW
5455.7676,31.41121,11.77505,7.05854,5.23156,4.8882,0.02848,8.5,0.00311,0.0,0.00223,0.01366,0.00947,0.03971,0.06735,0.02472,0.13178,0.15715,0.02595,64.05301,113.7444,0.00144,0.34316,0.00092,0.56348,0.06228,0.00383,0.00041,,9.33725,70.07642,8.52203,194.1789,158.8684,86.53268,4.60498,0.16075,0.26781,2.80622,3.44642,2.50122,0.00258,2.98578,2.76556,0.00258,605.3749,,,1.0,0.00193,0.00104,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.00034,0.00103,0.00247,0.00372,0.00412,0.00362,0.00261,0.00191,0.00235,0.00429,0.00764,0.01183,0.01583,0.01853,0.01921,0.01786,0.01502,0.01139,0.00763,0.00419,0.00145,259.5013,0.16026,8617.984,0.16662,5455.5418,-5428.5418,11.57063,0.0,1.77579,0.01625,0.83523,0.00722,0.0,0.0,0.0,0.1412,9e-05,,0.15719,63.68733,10.46909,0.16252,2.51528,11.64071,4.61175,0.15719,63.68733,10.46909,0.00163,2.51528,11.64071,4.61175,0.0,0.0,0.80767,0.0,0.0,0.00377,0.0,0.0,0.03137,0.15719,2.0,0.0,2.0,1.0,7.0,4.0
5455.92,24.8111,9.96145,6.21624,4.61508,4.18686,0.02421,8.5,0.00168,0.0,0.00088,0.01476,0.00688,0.04214,0.06393,0.02707,0.13314,0.15567,0.02118,65.43695,116.8923,0.00047,0.3405,0.00018,0.03973,0.06808,0.00226,0.00039,,10.47544,70.07642,8.52205,208.1085,200.56,141.9801,4.73545,0.17629,0.27179,3.02225,3.73095,2.47117,0.00311,3.25393,2.92091,0.00311,604.8743,,,1.0,0.00136,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00191,0.00391,0.00482,0.00435,0.00281,0.00123,0.00108,0.00336,0.00782,0.01295,0.01696,0.0188,0.01843,0.01648,0.01368,0.01065,0.0078,0.00532,0.00331,289.6198,0.15735,8506.056,0.18209,5455.6941,-5428.6941,11.76549,0.0,1.78633,0.0096,0.83334,0.00238,0.0,0.0,0.0,0.15468,0.0,,0.15803,64.78364,10.3738,0.17459,2.48774,11.83167,4.73476,0.15803,64.78364,10.3738,0.00175,2.48774,11.83167,4.73476,0.0,0.0,0.82933,0.0,0.0,0.00317,0.0,0.0,0.00947,0.15803,2.0,0.0,2.0,1.0,7.0,4.0
5456.0724,20.49511,8.60927,5.57602,4.15007,3.68512,0.0209,8.5,0.00055,0.00049,0.00095,0.01359,0.00532,0.04531,0.06035,0.02871,0.13437,0.15424,0.01244,65.89481,117.5706,0.00035,0.33261,0.0,0.0,0.07867,0.00023,0.00056,,11.0613,70.07642,8.52202,222.0381,242.2516,168.6369,4.84535,0.18333,0.271,3.08413,3.53449,2.46007,0.00336,3.24296,3.0472,0.00336,603.4418,,,1.0,0.00059,6e-05,0.0,0.0,0.00014,0.00026,0.00029,0.00018,3e-05,0.0,7e-05,0.00173,0.00348,0.00433,0.00382,0.00223,0.00076,0.00098,0.00389,0.0089,0.0141,0.01759,0.0186,0.01755,0.0153,0.01266,0.0101,0.00787,0.00601,0.00452,309.3287,0.15527,8613.829,0.1895,5455.8465,-5428.8465,11.9883,0.0,1.78422,0.00099,0.81895,0.00178,0.0,0.0,0.0,0.17829,0.0,,0.15855,65.6586,10.68745,0.1858,2.46787,12.19187,4.91464,0.15855,65.6586,10.68745,0.00186,2.46787,12.19187,4.91464,0.05653,0.01527,0.76965,0.0,0.0,0.0,0.0,0.0,0.0,0.15855,0.0,0.0,2.0,1.0,7.0,4.0
5456.2248,18.301,7.7724,5.18081,3.84771,3.36003,0.02183,8.5,0.0001,0.0024,0.00108,0.00979,0.00846,0.0475,0.05845,0.02924,0.13519,0.15452,0.00606,66.23549,119.1706,0.00038,0.32268,0.0,0.0,0.09035,0.0,0.0006,,11.17018,70.07642,8.53712,224.0979,233.1857,47.53453,5.00922,0.18418,0.2765,3.16134,4.19887,2.45717,0.00339,3.26646,3.04732,0.00339,608.2413,,,1.0,0.00016,0.0,0.0,0.0,0.0003,0.0007,0.00086,0.00072,0.00041,0.00025,0.00027,0.00122,0.00234,0.00304,0.00294,0.00219,0.00162,0.00241,0.00528,0.00977,0.01431,0.01734,0.0182,0.01722,0.01514,0.01264,0.01018,0.00799,0.00614,0.00462,303.5807,0.15702,8420.096,0.19011,5455.9989,-5428.9989,12.3802,0.0,1.7992,0.0,0.79302,0.0019,0.0,0.0,0.0,0.20508,0.0,,0.16042,66.27652,10.93615,0.19122,2.45719,12.77729,5.171,0.16042,66.27652,10.93615,0.00191,2.45719,12.77729,5.171,0.02734,0.01608,0.79616,0.0,0.0,0.0,0.0,0.0,0.0,0.16042,0.0,0.0,2.0,1.0,7.0,4.0
5456.3772,17.02427,7.23449,4.91953,3.64992,3.14753,0.02742,8.5,8e-05,0.00392,0.00336,0.00494,0.01512,0.04551,0.06123,0.02869,0.13543,0.15885,0.03588,66.67273,119.3226,0.00043,0.3226,0.0,0.0,0.09038,0.0,0.00069,,11.39308,70.07642,8.53347,219.4601,161.0824,46.38236,5.37821,0.19297,0.27303,3.30868,3.9818,2.44973,0.00372,3.47078,3.24669,0.00372,601.3235,,,1.0,0.00011,7e-05,3e-05,0.0,0.00033,0.00093,0.00131,0.00138,0.0012,0.00101,0.00084,0.0009,0.00115,0.00156,0.00201,0.00252,0.00317,0.00435,0.00658,0.0099,0.01359,0.01654,0.01794,0.01763,0.01598,0.01353,0.0108,0.00815,0.00577,0.00382,280.2135,0.16285,8496.878,0.20067,5456.1513,-5429.1513,13.25474,0.0,1.78968,0.0,0.7928,0.00219,0.0,0.0,0.0,0.20502,0.0,,0.16308,66.78952,10.7167,0.18951,2.45462,13.48625,5.46235,0.16308,66.78952,10.7167,0.0019,2.45462,13.48625,5.46235,0.03525,0.0153,0.78638,0.0,0.0,0.0,0.0,0.0,0.0,0.16308,0.0,0.0,2.0,1.0,7.0,4.0
5456.5296,16.55966,6.74752,4.73206,3.51731,3.00921,0.03376,8.5,0.00083,0.00359,0.00772,0.00326,0.01836,0.04223,0.0661,0.02753,0.13586,0.16519,0.06391,67.14262,118.5427,0.00039,0.32874,0.0,0.0,0.08327,0.0,0.00061,,10.58074,70.07642,8.52202,209.13085,141.17105,44.47359,5.88678,0.18814,0.26383,3.31,4.0703,2.44783,0.00354,3.6538,3.27872,0.00354,602.3113,,,1.0,0.0003,0.0002,7e-05,0.0,0.00021,0.00078,0.00132,0.00182,0.00215,0.00216,0.00178,0.00107,0.00041,0.00044,0.00139,0.00312,0.00478,0.00593,0.00707,0.00908,0.01216,0.01554,0.01799,0.01868,0.01752,0.01498,0.0117,0.00825,0.00506,0.00245,250.8425,0.16961,8584.893,0.19371,5456.3037,-5429.3037,14.4977,0.0,1.76554,0.0,0.8093,0.00195,0.0,0.0,0.0,0.18874,0.0,,0.1651,67.09376,10.19806,0.18577,2.45539,14.07535,5.69869,0.1651,67.09376,10.19806,0.00186,2.45539,14.07535,5.69869,0.05574,0.01163,0.76753,0.0,0.0,0.0,0.0,0.0,0.0,0.1651,0.0,0.0,2.0,1.0,7.0,4.0
5456.682,16.38951,6.61397,4.6543,3.44066,2.915,0.03668,8.5,0.00081,0.00214,0.00999,0.00403,0.01971,0.03776,0.07042,0.02579,0.13397,0.1677,0.07072,68.00193,120.5391,0.00057,0.33927,0.0,0.0,0.06881,0.00369,0.00089,,9.37821,70.2161,8.54479,198.8016,121.2597,49.39999,6.19219,0.17121,0.26658,3.16465,4.14855,2.45828,0.00293,3.60022,3.19791,0.00293,601.1885,,,1.0,0.00041,0.00028,0.0001,0.0,7e-05,0.0003,0.0007,0.00161,0.00264,0.00318,0.00285,0.00172,0.00047,0.00024,0.00151,0.0039,0.00582,0.00635,0.00629,0.00739,0.01049,0.01474,0.01837,0.01996,0.01913,0.01635,0.01244,0.00817,0.00418,0.00101,243.3917,0.17065,8482.087,0.17356,5456.4561,-5429.4561,15.31029,0.0,1.77258,0.01569,0.82523,0.00284,0.0,0.0,0.0,0.15624,0.0,,0.16558,67.3,9.68032,0.18213,2.45598,14.32595,5.79885,0.16558,67.3,9.68032,0.00182,2.45598,14.32595,5.79885,0.01735,0.04254,0.77453,0.0,0.0,0.0,0.0,0.0,0.0,0.16558,0.0,0.0,2.0,1.0,7.0,4.0
5456.8344,17.82055,6.55036,4.6398,3.44224,2.91847,0.03518,8.5,1e-05,0.00055,0.00838,0.00675,0.0195,0.03372,0.07226,0.02423,0.13021,0.16483,0.04464,67.41602,120.853,0.00259,0.34561,0.00137,0.0,0.05819,0.00268,0.00118,,8.4681,70.35596,8.52208,203.0536,101.7346,89.82804,6.02705,0.16837,0.27412,3.05303,3.81315,2.46394,0.00283,3.37812,3.03933,0.00283,602.6243,,,1.0,9e-05,6e-05,2e-05,0.0,2e-05,6e-05,0.00014,0.00081,0.00168,0.00248,0.00248,0.00176,0.00102,0.00121,0.00276,0.00494,0.00611,0.00563,0.00484,0.00585,0.00944,0.01437,0.01853,0.02036,0.0195,0.01655,0.01241,0.00792,0.00377,0.00046,261.5681,0.16539,8583.951,0.17082,5456.6085,-5429.6085,14.93383,0.0,1.79265,0.01138,0.84567,0.01301,0.0,0.0,0.0,0.12994,0.0,,0.16209,67.52244,9.38629,0.17886,2.45433,14.18145,5.74342,0.16209,67.52244,9.38629,0.00179,2.45433,14.18145,5.74342,0.04434,0.00375,0.78982,0.0,0.0,0.0,0.0,0.0,0.0,0.16209,2.0,0.0,2.0,1.0,7.0,4.0
5456.9868,18.23422,6.59889,4.65459,3.44885,2.92504,0.03147,8.5,1e-05,0.0,0.00344,0.01111,0.01691,0.03328,0.0704,0.02426,0.12794,0.15939,0.01518,67.26671,121.6011,0.00339,0.35445,0.0015,0.0,0.04817,1e-05,0.00148,,8.58145,70.21624,8.52963,209.1003,106.7243,85.2048,5.51002,0.16967,0.27954,2.82385,3.85587,2.46014,0.00288,2.94422,2.7835,0.00288,605.3122,,,1.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.00059,0.0013,0.00151,0.00133,0.00131,0.00231,0.00405,0.00574,0.00607,0.00492,0.00391,0.0051,0.00891,0.01389,0.01792,0.01959,0.01867,0.01579,0.01185,0.00763,0.00377,0.00058,284.5312,0.15941,8758.981,0.1719,5456.7609,-5429.7609,13.63319,0.0,1.80774,3e-05,0.87845,0.01703,0.0,0.0,0.0,0.1045,0.0,,0.15677,67.25696,9.2092,0.17947,2.45163,13.70589,5.55538,0.15677,67.25696,9.2092,0.00179,2.45163,13.70589,5.55538,0.00691,0.0,0.83632,0.0,0.0,0.0,0.0,0.0,0.0,0.15677,2.0,2.0,2.0,1.0,7.0,4.0
5457.1392,15.04826,6.37531,4.52881,3.39321,2.88214,0.03025,8.5,0.0,3e-05,0.0007,0.01082,0.0187,0.02957,0.06277,0.0228,0.11514,0.14535,0.02122,67.7849,122.3649,0.00253,0.35156,0.00101,0.0,0.05306,0.0,0.00137,,9.92297,70.35603,8.55245,139.381,56.64842,123.8898,5.10105,0.18173,0.27864,2.66687,3.35449,2.44145,0.0033,2.74502,2.50157,0.0033,605.3125,,,1.0,0.0,0.0,0.0,0.0,0.0001,0.00023,0.00029,0.00031,0.00024,0.00052,0.00064,0.00067,0.00111,0.00277,0.00473,0.00624,0.00621,0.00482,0.00371,0.00476,0.00828,0.0129,0.01661,0.01817,0.01734,0.01474,0.01116,0.0073,0.0038,0.00082,291.4896,0.14539,8729.982,0.18429,5456.9133,-5429.9133,12.53222,0.0,1.80519,0.0,0.87069,0.01269,0.0,0.0,0.0,0.11661,0.0,,0.15137,66.68778,9.15881,0.18501,2.4489,13.08461,5.30922,0.15137,66.68778,9.15881,0.00185,2.4489,13.08461,5.30922,0.0,0.0,0.84863,0.0,0.0,0.0,0.0,0.0,0.0,0.15137,2.0,2.0,2.0,1.0,7.0,4.0
5457.2916,12.17562,5.91314,4.3215,3.30838,2.85069,0.03403,8.5,0.00011,0.003,0.00215,0.009,0.01977,0.02764,0.059,0.02233,0.10897,0.1399,0.01561,65.81525,122.4408,0.00116,0.34287,0.00029,0.0,0.06555,0.0,0.00107,,9.69529,70.35594,8.5335,89.00888,36.1797,175.4785,4.94658,0.19229,0.29683,2.52037,3.16702,2.43435,0.0037,2.60453,2.4211,0.0037,605.375,,,1.0,0.0,0.0,1e-05,1e-05,0.00034,0.00074,0.00095,0.00096,0.00075,0.00049,0.00025,0.00015,0.00064,0.00246,0.00459,0.00632,0.00654,0.00533,0.00411,0.00467,0.00753,0.01163,0.01512,0.01676,0.01621,0.01394,0.01066,0.00704,0.00371,0.00094,254.2347,0.143,8661.03,0.19678,5457.0657,-5430.0657,12.1199,0.0,1.86037,0.0,0.84731,0.00583,0.0,0.0,0.0,0.14685,0.0,,0.14728,66.17046,9.21753,0.19122,2.44956,12.50571,5.07438,0.14728,66.17046,9.21753,0.00191,2.44956,12.50571,5.07438,0.0,0.0,0.85272,0.0,0.0,0.0,0.0,0.0,0.0,0.14728,2.0,2.0,2.0,1.0,7.0,4.0
5457.444,10.98306,5.81375,4.26975,3.30486,2.87669,0.03674,8.5,0.00018,0.00497,0.00356,0.00784,0.02018,0.02696,0.05774,0.02224,0.10694,0.13853,0.03072,65.15604,122.0503,0.0005,0.33051,0.0001,0.0,0.08097,0.0,0.0005,,9.12625,70.21636,8.55633,88.80652,36.09743,206.8151,4.96141,0.19414,0.30071,2.3578,3.36788,2.44464,0.00377,2.36658,2.36388,0.00377,605.375,,,1.0,0.0,0.0,1e-05,2e-05,0.00065,0.00142,0.00183,0.0018,0.00143,0.00093,0.00048,0.00029,0.00065,0.00187,0.00383,0.00578,0.00655,0.00582,0.00468,0.00487,0.00719,0.01094,0.01441,0.01622,0.01592,0.01384,0.01064,0.00702,0.00361,0.00099,228.295,0.14368,8709.049,0.20125,5457.2181,-5430.2181,12.20393,0.0,1.8732,0.0,0.81407,0.0025,0.0,0.0,0.0,0.18343,0.0,,0.14543,65.6253,9.38961,0.19448,2.45351,12.12667,4.91416,0.14543,65.6253,9.38961,0.00194,2.45351,12.12667,4.91416,0.0,0.00743,0.83881,0.0,0.00833,0.0,0.0,0.0,0.0,0.14543,2.0,2.0,2.0,1.0,7.0,4.0
5457.5964,12.06256,5.99873,4.36392,3.38345,2.98094,0.03828,8.5,0.00049,0.00589,0.00414,0.00715,0.0206,0.02708,0.05788,0.02168,0.10663,0.13853,0.02518,64.82939,119.7403,0.0009,0.33538,0.00046,0.0,0.07446,0.0,0.00017,,8.76167,70.35603,8.54485,88.60416,36.01517,302.4176,4.85283,0.19119,0.29265,2.10294,2.87775,2.46724,0.00366,1.99169,2.0589,0.00366,605.375,,,1.0,0.0,0.0,1e-05,0.00039,0.0012,0.00192,0.00219,0.00206,0.00168,0.00122,0.00074,0.00039,0.00047,0.00144,0.00335,0.00552,0.00667,0.00624,0.00514,0.00511,0.00717,0.01079,0.01433,0.01629,0.01608,0.01394,0.01053,0.00671,0.00329,0.00083,217.0426,0.14491,8758.024,0.2019,5457.3705,-5430.3705,12.03931,0.0,1.84701,0.0,0.82717,0.00455,0.0,0.0,0.0,0.16828,0.0,,0.1473,64.90888,9.49822,0.19449,2.46024,11.93637,4.82479,0.1473,64.90888,9.49822,0.00194,2.46024,11.93637,4.82479,0.0,0.0,0.84471,0.0,0.00677,0.00121,0.0,0.0,0.0,0.1473,2.0,2.0,2.0,1.0,7.0,4.0
5457.7488,14.29592,6.27036,4.51639,3.54123,3.15796,0.0445,8.5,0.00172,0.00957,0.00646,0.00443,0.02233,0.02761,0.05858,0.01949,0.10568,0.13889,0.04375,64.5409,118.8056,0.00171,0.3524,0.00103,0.0,0.05307,0.0,0.0,,9.44189,70.35603,8.55617,60.34684,28.68032,118.9581,4.70894,0.17959,0.29066,2.02429,3.12728,2.47989,0.00323,1.92163,1.96775,0.00323,605.375,,,1.0,0.0,0.0,0.0,0.00083,0.00186,0.00252,0.00269,0.00252,0.00221,0.0018,0.00121,0.00048,0.0002,0.00072,0.00236,0.00494,0.00683,0.00705,0.00616,0.00587,0.00757,0.01106,0.01469,0.0168,0.01656,0.01408,0.01013,0.00589,0.00244,0.0005,172.2618,0.15018,8775.974,0.18816,5457.5228,-5430.5228,11.73799,0.0,1.84078,0.0,0.87294,0.0086,0.0,0.0,0.0,0.11846,0.0,,0.14924,64.6547,9.72068,0.19198,2.46648,11.9043,4.80024,0.14924,64.6547,9.72068,0.00192,2.46648,11.9043,4.80024,0.0,0.0,0.84848,0.0,0.0,0.00228,0.0,0.0,0.0,0.14924,2.0,2.0,2.0,1.0,7.0,4.0
5457.9012,17.44049,6.48004,4.70525,3.66439,3.31501,0.04461,8.5,0.00139,0.00921,0.00811,0.00255,0.02335,0.03259,0.06206,0.01547,0.11012,0.14413,0.04538,64.2028,119.0303,0.00303,0.37371,0.00185,0.0,0.02581,0.0,0.0,,10.46601,70.35603,8.55241,64.70785,36.65424,51.26146,4.65421,0.17748,0.29485,2.01529,2.76601,2.4751,0.00315,1.9136,1.99444,0.00315,605.375,,,1.0,0.0,0.0,0.0,0.00084,0.00178,0.00233,0.0026,0.00273,0.00266,0.00231,0.00157,0.00045,3e-05,0.00019,0.00144,0.00435,0.00687,0.00772,0.00715,0.00685,0.00843,0.01193,0.01566,0.01778,0.01727,0.0142,0.00953,0.00471,0.00136,0.00022,166.892,0.15472,8651.137,0.18437,5457.6752,-5430.6752,11.58074,0.0,1.85397,0.0,0.93028,0.01522,0.0,0.0,0.0,0.0545,1e-05,,0.15012,64.44704,10.45006,0.18878,2.47003,11.9777,4.82323,0.15012,64.44704,10.45006,0.00189,2.47003,11.9777,4.82323,0.0,0.0,0.84295,0.0,0.0,0.00693,0.0,0.0,0.0,0.15012,2.0,2.0,2.0,1.0,7.0,4.0
5458.0536,20.38463,6.55924,4.8713,3.76467,3.5098,0.03887,8.5,0.00052,0.00494,0.00797,0.00201,0.02342,0.03577,0.06538,0.01268,0.11383,0.14724,0.03809,64.54436,118.6523,0.00231,0.38615,0.00167,0.0,0.01111,0.00233,0.0,,10.80757,70.35603,8.55243,81.06745,46.33105,77.09263,4.82382,0.17865,0.28986,2.16787,2.98064,2.46551,0.00319,2.1077,2.08177,0.00319,605.375,,,1.0,0.0,0.0,0.0,0.00042,0.00092,0.00126,0.00174,0.00238,0.00269,0.00247,0.00163,0.00032,0.0,0.0,0.00096,0.00397,0.00676,0.00801,0.00777,0.00765,0.0094,0.0131,0.01696,0.01896,0.01804,0.01433,0.00894,0.00343,0.00042,8e-05,196.7597,0.15271,8750.927,0.18424,5457.8276,-5430.8276,11.95952,0.0,1.83831,0.00988,0.95592,0.0116,0.0,0.0,0.0,0.02205,0.00054,,0.15021,64.33335,11.88981,0.18404,2.47039,12.18627,4.90658,0.15021,64.33335,11.88981,0.00184,2.47039,12.18627,4.90658,0.0,0.01921,0.83058,0.0,0.0,0.0,0.0,0.0,0.0,0.15021,2.0,2.0,2.0,1.0,7.0,4.0
5458.206,26.34596,6.85706,4.93799,3.793,3.61927,0.03254,8.5,0.0,0.0013,0.00589,0.00213,0.02323,0.03681,0.06755,0.01118,0.11554,0.14679,0.0217,64.11774,118.7642,0.0012,0.39131,0.00098,0.0,0.00431,0.00763,0.0,,12.77315,70.35603,8.55624,97.42705,56.00787,37.93966,5.07633,0.17979,0.29432,2.26851,3.37194,2.46242,0.00323,2.20815,2.12725,0.00323,605.375,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,0.00126,0.00197,0.00205,0.00137,0.00021,0.0,1e-05,0.0011,0.00392,0.00661,0.00795,0.00783,0.00784,0.00978,0.01371,0.0178,0.01981,0.01866,0.01457,0.00868,0.00243,0.0,8e-05,234.4564,0.14809,8666.03,0.18521,5457.98,-5430.98,12.57093,0.0,1.85228,0.03238,0.95198,0.00606,0.0,0.0,0.0,0.00908,0.0005,,0.15004,64.40721,14.02805,0.17953,2.47114,12.53468,5.04485,0.15004,64.40721,14.02805,0.0018,2.47114,12.53468,5.04485,0.0,0.02687,0.82308,0.0,0.0,0.0,0.0,0.0,0.0,0.15004,2.0,2.0,2.0,1.0,7.0,4.0
5458.3584,34.37585,7.18514,5.01736,3.79126,3.65836,0.02834,8.5,0.0,1e-05,0.00265,0.00362,0.02205,0.03665,0.06897,0.01138,0.11699,0.14532,0.00502,64.26093,120.3414,0.0,0.39345,0.0,0.0,0.00302,0.00985,0.0,,15.96044,70.35603,8.55246,117.0651,69.70761,64.94901,5.26959,0.17359,0.30056,2.65187,3.59779,2.46905,0.00301,2.96017,2.56972,0.00301,606.9375,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.00025,0.0008,0.00106,0.00077,0.00014,0.00045,0.00089,0.00199,0.00398,0.00597,0.00714,0.00731,0.00768,0.00984,0.01393,0.01813,0.02023,0.01912,0.01503,0.00914,0.00273,0.0,2e-05,264.2326,0.14533,8558.002,0.1782,5458.1324,-5431.1324,13.08216,0.0,1.8727,0.04182,0.95027,0.0,0.0,0.0,0.0,0.0079,0.0,,0.14967,64.5032,16.4111,0.17401,2.47586,12.96323,5.20739,0.14967,64.5032,16.4111,0.00174,2.47586,12.96323,5.20739,0.0,0.03764,0.81269,0.0,0.0,0.0,0.0,0.0,0.0,0.14967,2.0,2.0,2.0,1.0,7.0,4.0
5458.5108,30.94923,6.99106,4.8587,3.64916,3.53914,0.02645,8.5,1e-05,0.0,0.0,0.00864,0.0178,0.03746,0.0714,0.01407,0.12293,0.14936,0.01777,64.91022,120.4977,0.0,0.39807,0.0,0.0,0.0,0.00525,7e-05,,20.13308,70.35603,8.55247,158.5111,107.5418,190.8283,5.40029,0.16188,0.2956,2.69584,3.65858,2.48361,0.00263,3.14292,2.70862,0.00263,606.5001,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.00032,0.00025,5e-05,0.0014,0.00267,0.00343,0.00396,0.00459,0.00527,0.0061,0.00754,0.01052,0.01486,0.01885,0.02066,0.01941,0.01544,0.00983,0.00375,7e-05,3e-05,282.1415,0.14937,8757.944,0.16564,5458.2848,-5431.2848,13.48007,0.10237,1.85638,0.02231,0.97769,0.0,0.0,0.0,0.0,0.0,0.0,,0.15055,64.5613,18.90633,0.17153,2.48145,13.3332,5.34499,0.15055,64.5613,18.90633,0.00172,2.48145,13.3332,5.34499,0.0,0.05622,0.79323,0.0,0.0,0.0,0.0,0.0,0.0,0.15055,2.0,2.0,2.0,1.0,7.0,4.0
5458.6632,27.63917,6.80506,4.66348,3.47537,3.34095,0.02494,8.5,0.0,1e-05,1e-05,0.013,0.01191,0.0404,0.07208,0.01542,0.1279,0.15283,0.02823,64.68274,120.8649,0.0,0.39866,0.00058,0.009,0.0,0.0,0.00052,,22.38128,70.35603,8.55622,174.1867,154.3303,144.8158,5.46693,0.1505,0.29933,2.86441,3.9469,2.49869,0.00235,3.31507,2.82611,0.00235,606.749,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0,0.0,0.0,0.00234,0.00454,0.0049,0.00389,0.00294,0.00303,0.00455,0.00742,0.01161,0.0163,0.0199,0.02112,0.01952,0.01559,0.01029,0.00466,0.00034,7e-05,279.8806,0.15284,8612.034,0.15677,5458.4372,-5431.4372,13.72346,1.83176,1.86858,0.0,0.99878,0.0,0.0,0.0,0.0,0.0,0.00122,,0.15304,64.82865,21.03287,0.16948,2.48242,13.58116,5.4431,0.15304,64.82865,21.03287,0.00169,2.48242,13.58116,5.4431,0.0,0.06965,0.77731,0.0,0.0,0.0,0.0,0.0,0.0,0.15304,0.0,2.0,2.0,1.0,7.0,4.0
5458.8156,22.30494,6.62146,4.45641,3.28841,3.12947,0.0235,8.5,1e-05,7e-05,5e-05,0.01612,0.00726,0.0429,0.07419,0.01653,0.13362,0.15705,0.0352,64.83489,121.4643,0.0,0.39719,0.00108,0.0,0.0,0.0,0.00084,,23.2837,70.35603,8.55634,205.7206,231.6245,86.53981,5.51181,0.1615,0.30078,3.1562,4.56792,2.49349,0.00275,2.89738,2.91906,0.00275,605.3749,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,1e-05,0.0,0.0,0.0,0.00297,0.00589,0.00595,0.00377,0.0015,0.00113,0.0032,0.00741,0.0128,0.01781,0.02106,0.02165,0.0196,0.01557,0.01047,0.00515,0.00079,9e-05,281.1113,0.15712,8656.84,0.17184,5458.5896,-5431.5896,13.80936,2.52592,1.87344,0.0,0.99775,0.0,0.0,0.0,0.0,0.0,0.00225,,0.15669,65.10871,22.56735,0.17072,2.47841,13.69781,5.49844,0.15669,65.10871,22.56735,0.00171,2.47841,13.69781,5.49844,0.0,0.07505,0.76826,0.0,0.0,0.0,0.0,0.0,0.0,0.15669,0.0,2.0,2.0,1.0,7.0,4.0
5458.968,18.49263,6.54587,4.33494,3.18045,2.8988,0.02265,8.5,3e-05,6e-05,5e-05,0.01658,0.00593,0.04478,0.07582,0.01729,0.1379,0.16046,0.04609,65.45446,121.7156,0.0,0.39728,0.00122,0.0,0.0,0.0,0.00018,,23.40586,70.35603,8.55259,218.84395,250.80495,0.46403,5.56687,0.1668,0.29658,3.64617,5.98956,2.46724,0.00293,3.42849,3.49557,0.00293,605.3126,,,1.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,9e-05,2e-05,0.0,0.0,0.0,0.00321,0.00629,0.00625,0.00362,0.00078,0.00039,0.00274,0.00763,0.0136,0.01873,0.0219,0.02222,0.01994,0.0158,0.01068,0.00539,0.00121,3e-05,285.0373,0.16055,8514.138,0.17496,5458.742,-5431.742,13.81076,2.61989,1.85955,1e-05,0.99745,0.0,0.0,0.0,0.0,0.0,0.00254,,0.16056,65.36163,23.63082,0.17292,2.4706,13.69184,5.51204,0.16056,65.36163,23.63082,0.00173,2.4706,13.69184,5.51204,0.0,0.07138,0.76806,0.0,0.0,0.0,0.0,0.0,0.0,0.16056,2.0,2.0,2.0,1.0,7.0,4.0
