seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m
7,0.1,ml_only,7,0.06930045689189704,0.06459347346807318,1.8479226557609296,,,none,6
7,0.1,mlp_concat_ub,7,0.16730980620863814,0.14993500536530158,4.4613786876788035,,,direct_ub,6
7,0.1,pca_regression_ub,7,0.13280884057019587,0.10673437679820119,3.5413975085018814,,8.0,pca_mlp,6
7,0.1,ml_only,8,0.06838587704170113,0.0655822815283064,1.9014550429927262,,,none,6
7,0.1,mlp_concat_ub,8,0.17721432844143986,0.15055351546824647,4.927407427999595,,,direct_ub,6
7,0.1,pca_regression_ub,8,0.07946935905449896,0.07049936344028616,2.2096289478810474,,8.0,pca_mlp,6
7,0.1,ml_only,9,0.06266303949559816,0.05641503720549965,1.7925087546287568,,,none,6
7,0.1,mlp_concat_ub,9,0.18691080792139123,0.15837969006135305,5.346680630730703,,,direct_ub,6
7,0.1,pca_regression_ub,9,0.09004259455638383,0.07934339318393888,2.575715131774665,,8.0,pca_mlp,6
7,0.1,ml_only,10,0.05507493908995882,0.050409377238111064,1.619188273960649,,,none,6
7,0.1,mlp_concat_ub,10,0.2665436424905441,0.21612827042786648,7.836310807616202,,,direct_ub,6
7,0.1,pca_regression_ub,10,0.10067753420691343,0.08790847268466531,2.959892203835903,,8.0,pca_mlp,6
7,0.1,ml_only,11,0.05301607921885632,0.04712738761731659,1.5386922248585342,,,none,6
7,0.1,mlp_concat_ub,11,0.11582913637166287,0.09171135379577589,3.361723352106482,,,direct_ub,6
